image_id,Text,close_up,Indoors,Outdoors
10159079171261597.jpg,False,False,False,False
10159079453182556.jpg,False,False,False,False
10159080040978798.png,True,False,False,False
10159080481129002.png,True,False,False,False
10159080615061597.jpg,False,False,False,False
10159082163979002.jpg,False,False,False,False
10159082807661597.jpg,False,False,False,False
10159082950109002.jpg,True,False,False,False
10159083244974002.jpg,False,False,False,False
10159085414462556.jpg,True,False,False,False
10159086574453798.png,False,False,False,False
10159086921369002.jpg,False,False,False,False
10159087313312556.jpg,False,False,False,False
10159087595349002.jpg,False,False,False,False
10159088134266597.png,True,False,False,False
10159089119869002.jpg,False,False,False,False
10159089442104002.jpg,False,False,False,False
10159090410768798.jpg,True,False,False,False
10159090421648798.jpg,True,False,False,False
10159090435953798.jpg,True,False,False,False
10159090436354002.jpg,False,False,False,False
10159090443807556.jpg,False,False,False,False
10159092066864002.jpg,False,False,False,False
10159092069631970.jpg,False,False,False,False
10159092132002556.jpg,False,False,False,False
10159092475214002.jpg,False,False,False,False
10159092977571597.jpg,False,False,False,False
10159095026429002.jpg,False,False,False,False
10159095299742556.jpg,False,False,False,Outdoors
10159095529594002.jpg,False,False,False,False
10159096098046970.jpg,False,False,False,False
10159097357272556.jpg,False,False,False,False
10159097504466597.jpg,True,False,False,False
10159097700983798.jpg,True,False,False,False
10159097930836597.jpg,True,False,False,False
10159099923868798.jpg,False,False,False,False
10159100932203798.jpg,False,False,False,False
10159101125946597.png,False,False,False,False
10159101314062556.jpg,False,False,False,Outdoors
10159102470996970.jpg,False,False,False,False
10159102701719002.jpg,False,False,False,False
10159103094776597.jpg,False,False,False,False
10159104233314002.jpg,False,False,False,False
10159104522776970.jpg,False,False,False,False
10159105134871597.jpg,False,False,False,False
10159105213364002.jpg,False,False,False,False
10159105380422556.jpg,False,False,False,False
10159106657371970.jpg,False,False,False,False
10159107746578798.jpg,True,False,False,False
10159108021398798.jpg,True,False,False,False
10159108257561597.jpg,True,False,False,False
10159108504916970.jpg,False,False,False,False
10159109170341597.png,False,False,False,False
10159109183724002.jpg,False,False,False,False
10159110223684002.jpg,False,False,False,False
10159110904062556.jpg,False,False,False,False
10159111158031597.jpg,False,False,False,False
10159111502596597.png,True,False,False,False
10159111843604002.jpg,False,False,False,False
10159113044734002.jpg,False,False,False,False
10159113353221597.jpg,False,False,False,False
10159114186081970.jpg,False,False,False,Outdoors
10159114653219002.jpg,False,False,False,False
10159115303524002.jpg,False,False,False,False
10159115935226597.jpg,True,False,False,False
10159116196966970.jpg,False,False,False,False
10159117261382556.jpg,False,True,False,False
10159117740109002.jpg,False,False,Indoors,False
10159117752669002.jpg,False,False,False,False
10159117761964002.jpg,True,False,False,False
10159117787514002.jpg,False,False,False,False
10159117802889002.jpg,True,False,False,Outdoors
10159117808504002.jpg,False,False,False,False
10159117815119002.jpg,True,False,False,False
10159117827544002.jpg,True,False,False,False
10159117830944002.jpg,False,False,Indoors,False
10159117838546597.jpg,False,False,False,False
10159117839474002.jpg,False,False,False,Outdoors
10159118509516597.png,False,False,False,False
10159118922004002.jpg,False,False,False,False
10159119347187556.jpg,False,False,False,False
10159120438576597.jpg,False,False,False,False
10159121517292556.jpg,True,True,Indoors,False
10159121916178798.jpg,True,False,False,False
10159122061347556.jpg,False,False,False,False
10159122687458798.jpg,False,False,False,False
10159123253029002.jpg,False,False,False,False
10159124133386970.jpg,False,False,False,False
10159124420357556.jpg,False,False,False,False
10159124886893798.jpg,False,False,False,False
10159124888218798.jpg,False,False,False,False
10159125070398798.jpg,False,False,False,False
10159125610634002.jpg,False,False,False,False
10159125633051597.jpg,False,False,False,False
10159127196246597.jpg,False,False,False,False
10159127629729002.jpg,False,False,False,False
10159127669606597.png,False,False,False,Outdoors
10159128283136970.jpg,False,False,False,False
10159129084312556.jpg,False,False,False,False
10159130422146970.jpg,False,False,False,False
10159130565489002.jpg,False,False,Indoors,False
10159131211352556.jpg,False,False,False,False
10159131341427556.jpg,True,False,False,False
10159131771586597.jpg,False,False,False,False
10159131805268798.jpg,False,False,False,False
10159132688404002.jpg,False,False,False,False
10159133109612556.jpg,False,False,False,False
10159133678637556.jpg,False,False,False,Outdoors
10159134807172556.png,False,False,False,False
10159135042328798.jpg,False,False,False,False
10159135152339002.jpg,False,False,False,Outdoors
10159136768299002.jpg,False,False,False,False
10159137378219002.jpg,False,False,False,Outdoors
10159137526408798.jpg,False,False,False,False
10159137633464002.jpg,False,False,False,False
10159138520759002.jpg,False,False,False,False
10159138713333798.jpg,True,False,False,False
10159139903782556.jpg,False,True,False,False
10159141020109002.jpg,False,False,False,False
10159141883956597.jpg,False,False,False,False
10159142397179002.jpg,False,False,False,False
10159142406266597.jpg,True,False,False,False
10159142612487556.jpg,False,False,False,False
10159143721117556.png,True,False,False,False
10159145236844002.jpg,True,False,False,False
10159145595854002.jpg,False,False,False,False
10159146596758798.jpg,False,False,False,False
10159146974836597.jpg,False,False,False,False
10159147416187556.jpg,False,False,False,False
10159147623734002.jpg,False,False,False,False
10159148022224002.jpg,False,False,False,False
10159148365882556.jpg,True,False,False,False
10159148845643798.jpg,True,False,False,False
10159150189789002.jpg,False,False,False,False
10159150996029002.jpg,False,False,False,False
10159151184078798.jpg,True,False,False,False
10159151246722556.jpg,False,False,False,False
10159152536559002.jpg,True,False,False,False
10159152873034002.jpg,False,False,False,False
10159152875957556.jpg,False,False,False,False
10159153207944002.jpg,True,False,Indoors,False
10159153430216597.jpg,False,False,False,Outdoors
10159153770959002.jpg,False,False,False,False
10159155251284002.jpg,True,False,False,False
10159155373139002.jpg,False,False,False,False
10159155860561597.jpg,False,False,False,False
10159156054752556.jpg,False,False,False,False
10159156248369002.jpg,False,False,False,False
10159156425907556.jpg,False,False,False,False
10159157016184002.jpg,False,False,False,False
10159158035561597.jpg,False,False,False,Outdoors
10159158392741597.jpg,False,False,False,False
10159158828322556.jpg,False,False,Indoors,False
10159159560419002.jpg,False,False,False,False
10159159834319002.jpg,False,False,False,False
10159160438071597.jpg,False,False,False,False
10159160739534002.jpg,False,False,False,False
10159161312404002.jpg,False,False,False,False
10159162201164002.jpg,False,False,False,False
10159162687347556.jpg,False,False,False,False
10159163027474002.jpg,False,False,False,False
10159164141053798.jpg,False,False,False,False
10159164363099002.jpg,False,False,False,False
10159164676994002.jpg,False,False,False,False
10159165109661597.jpg,True,False,False,False
10159166134149002.jpg,False,True,False,False
10159166173766597.jpg,False,False,False,False
10159166211467556.jpg,False,False,False,False
10159166838814002.jpg,False,False,False,False
10159167242729002.jpg,False,False,False,False
10159168133882556.jpg,False,False,False,False
10159168979088798.jpg,False,False,Indoors,False
10159170274074002.jpg,False,False,False,False
10159170544881597.png,False,False,False,False
10159172476118798.jpg,False,False,False,False
10159173163801597.jpg,False,False,False,False
10159173685923798.jpg,False,False,False,False
10159174272504002.jpg,False,False,Indoors,False
10159175746319002.jpg,False,False,False,False
10159178324072556.jpg,False,True,False,Outdoors
10159178674054002.jpg,True,False,False,False
10159179502307556.jpg,False,False,Indoors,False
10159179982156597.jpg,False,False,False,False
10159181350324002.jpg,False,False,False,False
10159182221389002.jpg,True,False,False,False
10159182473706597.jpg,False,False,False,False
10159182599512556.jpg,False,False,False,False
10159183214411597.jpg,False,False,False,False
10159183682428798.jpg,False,False,False,False
10159185088589002.jpg,False,False,False,False
10159185815028798.jpg,False,False,False,False
10159185861752556.jpg,False,False,False,False
10159185871919002.jpg,False,False,False,False
10159186715754002.jpg,False,False,False,False
10159187141716597.jpg,True,False,False,False
10159188155677556.jpg,True,False,False,False
10159188543639002.jpg,False,False,False,False
10159189365754002.jpg,False,False,Indoors,False
10159189633004002.jpg,False,False,False,False
10159190467107556.jpg,False,False,False,False
10159192228274123.png,False,False,False,False
10159192276756597.jpg,True,False,False,False
10159193043158798.jpg,True,False,False,False
10159193819403798.jpg,False,False,False,False
10159196453411597.jpg,True,False,False,Outdoors
10159196941884002.jpg,False,False,False,False
10159197298659002.jpg,False,False,False,False
10159197337862556.jpg,False,False,Indoors,False
1015919765746400.jpg,False,False,Indoors,False
10159198203838798.jpg,False,False,False,False
10159198932214002.png,True,False,False,False
10159198961096597.jpg,False,False,False,False
10159199072614002.jpg,False,False,False,False
10159199389987556.jpg,False,False,False,False
10159199624111597'.jpg,False,False,False,False
10159199697804002.jpg,False,False,False,False
10159200776864002.jpg,False,False,False,False
10159201100652556.jpg,False,False,False,False
10159201509509002.png,True,False,False,False
10159202116969002.jpg,False,False,False,False
10159202958519002.jpg,False,False,False,False
10159203758053798.jpg,True,False,False,False
10159204204036597.png,False,False,False,False
10159204329364002.jpg,False,False,False,False
10159204618269002.jpg,False,False,Indoors,False
10159205454862556.jpg,False,False,False,False
10159205495914002.jpg,False,False,False,False
10159206810379002.jpg,False,False,Indoors,False
10159206941776597.jpg,False,False,False,False
10159207327631597.jpg,False,False,Indoors,False
10159207459482556.jpg,True,False,False,False
10159207633284002.jpg,False,False,False,False
10159207950318798.jpg,False,False,False,False
10159208033124002.jpg,False,False,False,Outdoors
10159209053736597.jpg,False,False,Indoors,False
10159209599231597.png,False,False,False,False
10159209735864002.jpg,False,False,False,False
10159210136339002.jpg,False,False,False,False
10159211014261597.jpg,False,False,False,False
10159211107234002.jpg,False,False,False,False
10159212654902556.jpg,False,False,False,False
10159213088141597.jpg,True,False,False,False
10159213548453798.jpg,False,False,False,False
10159218041006597.jpg,False,False,False,False
10159218094452556.jpg,False,False,False,False
10159218545886597.jpg,True,False,False,False
10159219833562556.jpg,True,False,False,False
10159219900503798.jpg,True,False,False,False
10159220059603798.jpg,True,False,False,False
10159220475641597.jpg,False,False,False,False
10159223254778798.jpg,False,False,False,False
10159223266266597.jpg,False,False,False,False
10159223393014002.jpg,False,False,False,False
10159223619022556.jpg,False,False,False,False
10159223898461597.jpg,False,False,False,False
10159224813734002.jpg,False,False,False,False
10159225563146597.jpg,False,False,False,False
10159225737604002.jpg,False,False,Indoors,False
10159225961188798.jpg,False,False,False,False
10159226494896597.jpg,False,False,False,False
10159227156742556.jpg,False,False,False,False
10159227163334002.jpg,False,False,False,False
10159228082619002.jpg,True,False,False,False
10159228165026597.jpg,False,False,False,False
10159229975102556.jpg,False,False,False,False
10159230272756597.png,False,False,False,False
10159231273907556.jpg,False,False,False,False
10159232129253798.jpg,False,False,False,False
10159233607516597.jpg,False,False,False,False
10159235000913798.jpg,True,False,False,False
10159235025582556.jpg,False,False,False,False
10159235569484002.jpg,False,False,False,False
10159235858359002.jpg,True,False,False,Outdoors
10159238076799002.jpg,False,False,False,False
10159238098596597.jpg,False,False,False,False
10159238531242556.jpg,False,False,False,False
10159239007324002.jpg,False,False,Indoors,False
10159239565724002.jpg,False,False,False,False
10159240199613798.jpg,False,False,False,False
10159240292074002.jpg,False,False,False,False
10159240568064002.jpg,True,False,False,False
10159241196127556.jpg,False,False,False,False
10159241512393798.jpg,False,False,False,False
10159241775864002.jpg,False,False,False,False
10159241944533798.jpg,False,False,False,False
10159243254112556.jpg,False,False,False,False
10159243559509002.jpg,False,False,Indoors,False
10159243617326597.jpg,False,False,False,False
10159244217329002.jpg,False,False,False,False
10159244436728798.jpg,False,False,False,False
10159244586876597.png,False,False,False,False
10159245153574002.jpg,False,False,False,False
10159245762176597.jpg,False,False,False,False
10159246722372556.jpg,False,False,Indoors,False
10159248461921597.jpg,False,False,False,False
10159249305502556.jpg,False,False,False,Outdoors
10159250426117556.jpg,False,False,False,False
10159251780881597.png,True,False,False,False
10159252510903798.jpg,False,False,False,False
10159252579427556.jpg,False,False,False,False
10159252787823798.jpg,False,False,False,False
10159253154186597.jpg,False,True,False,False
10159254310093798.jpg,True,False,False,False
10159254629669002.jpg,True,False,False,False
10159254892264002.jpg,False,False,False,False
10159255200312556.jpg,False,False,False,False
10159256824699002.jpg,False,False,False,False
10159257051524002.jpg,False,False,False,False
10159257364822556.png,True,False,False,False
10159257778134002.jpg,False,False,False,False
10159258314441597.jpg,False,False,False,False
10159258746978798.jpg,False,False,False,False
10159259015949002.jpg,False,False,False,False
10159259151821597.jpg,False,False,False,False
10159259259359002.jpg,False,False,False,False
10159260197382556.jpg,False,False,False,False
10159260503219002.jpg,False,True,False,False
10159260658566597.png,False,False,False,False
10159260663528798.jpg,True,False,False,False
10159260770797556.jpg,False,False,False,False
10159261369954002.jpg,False,False,False,False
10159262010483798.jpg,True,False,False,False
10159262745282556.jpg,False,False,False,False
10159262919117556.jpg,False,False,False,False
10159263620019002.jpg,False,False,Indoors,False
10159263652113798.jpg,True,False,False,False
10159264074473798.jpg,False,False,False,False
10159264513116597.jpg,False,False,False,False
10159264960994002.jpg,False,False,False,False
10159265568937556.jpg,False,False,Indoors,False
10159266058229002.jpg,False,False,False,False
10159267602674002.jpg,False,False,False,False
10159268414546597.jpg,False,False,False,False
10159268502004002.jpg,True,False,False,Outdoors
10159269015984002.jpg,False,False,False,False
10159269270522556.jpg,False,False,Indoors,False
10159270097018798.jpg,False,False,False,False
10159270619814002.jpg,False,False,False,False
10159271161614002.png,True,False,False,False
10159271254661597.jpg,True,False,False,False
10159271838119002.jpg,False,False,False,False
10159271921197556.jpg,False,False,Indoors,False
10159272485733798.jpg,True,False,False,False
10159272968104002.jpg,False,False,False,False
10159273691247556.jpg,False,False,False,Outdoors
10159274736286597.jpg,False,False,False,False
10159275009284002.jpg,False,False,False,False
10159275719154002.jpg,False,False,False,False
10159275758457556.jpg,False,False,False,False
10159276498841597.jpg,False,False,False,False
10159277957488798.jpg,True,False,False,False
10159278059974002.jpg,True,True,Indoors,False
10159278189382556.jpg,False,False,False,Outdoors
10159279621341597.jpg,False,False,False,False
10159281408571597.jpg,False,False,False,False
10159282072751597.jpg,False,False,Indoors,False
10159283086154002.jpg,False,False,False,False
10159283522039002.jpg,False,False,False,False
10159284386841597.jpg,True,False,False,False
10159284462522556.jpg,False,False,False,False
10159284753679002.jpg,False,False,False,False
10159285022064002.jpg,True,False,False,False
10159285176959002.jpg,False,False,False,False
10159285275184002.jpg,False,False,False,False
10159285299139002.jpg,False,False,False,False
10159285387999002.jpg,False,False,False,False
10159285706996597.jpg,False,False,False,False
10159286237462556.jpg,False,False,False,False
10159286311281597.jpg,False,False,False,False
10159287154449002.jpg,False,False,False,False
10159287817571597.jpg,False,False,False,False
10159287888592556.jpg,False,False,False,False
10159288596526597.jpg,False,False,False,Outdoors
10159289927597556.jpg,False,False,False,False
10159290262744002.jpg,False,False,False,False
10159290506641597.jpg,False,False,False,False
10159291978677556.jpg,False,False,False,False
10159292594139002.jpg,False,False,False,False
10159292899074002.jpg,False,False,Indoors,False
10159293725769002.jpg,False,False,False,False
10159293965762556.jpg,False,False,Indoors,False
10159295356066597.jpg,True,False,False,False
10159295841529002.jpg,False,False,False,False
10159295852382556.jpg,False,True,False,Outdoors
10159296148239002.jpg,False,False,False,False
10159297529644002.jpg,True,False,False,Outdoors
10159297878281597.jpg,False,False,False,False
10159298157087556.jpg,False,False,False,False
10159299589229002.jpg,False,False,False,False
10159300299512556.jpg,False,False,False,False
10159301548346597.jpg,False,False,False,False
10159302055746597.jpg,False,True,False,False
10159302867827556.jpg,False,False,False,False
10159304304254002.jpg,False,False,False,False
10159304616817556.jpg,False,False,False,False
10159306449026597.jpg,False,False,False,False
10159306999137556.jpg,False,True,False,False
10159307548859002.jpg,False,False,False,False
10159309215026597.jpg,False,False,False,False
10159310277439002.jpg,False,False,False,False
10159310417429002.jpg,False,False,False,False
10159311112749002.png,True,False,False,False
10159312883679002.jpg,False,True,False,False
10159313785621597.jpg,False,False,False,False
10159314134411597.jpg,False,False,False,False
10159315361124002.jpg,False,False,False,False
10159315785126597.jpg,False,True,False,Outdoors
10159316418696597.jpg,False,False,False,False
10159316820394002.png,True,False,False,False
10159317792891597.jpg,False,False,False,False
10159318906809002.jpg,False,False,False,False
10159321428626597.jpg,False,False,False,False
10159321432499002.jpg,False,False,Indoors,False
10159322032959002.jpg,False,False,False,False
10159322909504002.jpg,False,False,False,False
10159323781909002.jpg,False,False,False,Outdoors
10159323881961597.jpg,False,False,False,False
10159324322019002.jpg,False,True,False,Outdoors
10159325185424002.jpg,False,False,False,False
10159325599536597.jpg,False,False,False,False
10159325899999002.jpg,True,False,False,False
10159326347566597.jpg,False,False,False,False
10159327528814002.jpg,False,False,False,False
10159329045054002.jpg,False,False,False,Outdoors
10159329948281597.jpg,False,False,Indoors,False
10159330641589002.png,True,False,False,False
10159332177169002.jpg,False,False,False,False
10159332316646597.jpg,False,False,False,False
10159332562509002.jpg,True,False,False,False
10159333102956597.jpg,False,False,False,False
10159334609714002.jpg,False,False,False,False
10159334713266597.jpg,False,False,Indoors,False
10159335572901597.jpg,False,False,False,False
10159338323761597.jpg,False,False,False,False
10159338560904002.jpg,False,False,False,False
10159339500089002.jpg,False,False,False,False
10159340110406597.jpg,False,False,False,Outdoors
10159340193374002.jpg,False,False,False,False
10159340906381597.jpg,False,False,False,False
10159342062009002.jpg,False,False,False,False
10159342392929002.jpg,False,False,False,False
10159342851411597.jpg,False,False,Indoors,False
10159343151241597.jpg,False,False,False,Outdoors
10159344745384002.jpg,False,False,False,Outdoors
10159345080776597.jpg,False,False,False,False
10159345092649002.png,True,False,False,False
10159345808069002.jpg,False,False,False,False
10159347440096597.jpg,False,False,False,False
10159347544959002.jpg,False,False,False,False
10159348226604002.jpg,True,False,False,False
10159349398549002.jpg,False,False,False,False
10159349664416597.jpg,False,False,False,False
10159350881499002.jpg,False,False,Indoors,False
10159351233066597.png,False,False,Indoors,False
10159353328299002.png,True,False,False,False
10159355752731597.jpg,False,False,False,False
10159356263784002.jpg,True,False,False,False
10159356542446597.jpg,False,False,False,False
10159357815249002.jpg,False,False,False,False
10159358203246597.jpg,False,False,False,False
10159358456419002.jpg,False,False,Indoors,False
10159358724059002.jpg,False,False,False,False
10159360281744002.jpg,False,False,False,False
10159360883184002.jpg,False,False,False,Outdoors
10159361798084002.jpg,False,False,False,False
10159362566774002.jpg,False,False,False,False
10159363156319002.jpg,False,False,False,False
10159363512516597.jpg,True,False,False,False
10159363766661597.jpg,True,False,False,False
10159364805584002.jpg,False,False,False,Outdoors
10159366072821597.jpg,True,False,False,False
10159367352271597.jpg,False,False,False,False
10159369117144002.jpg,False,False,False,False
10159369212921597.jpg,False,False,False,False
10159370420229002.png,True,False,False,False
10159371133131597.jpg,False,False,False,False
10159371451934002.jpg,False,True,False,False
10159372962126597.jpg,False,False,False,False
10159373631474002.jpg,False,False,False,False
10159375594326597.jpg,False,False,False,False
10159376074856597.jpg,False,False,False,False
10159376273814002.jpg,False,False,False,False
10159378274636597.jpg,False,False,False,False
10159378513049002.jpg,True,False,False,False
10159379204614002.jpg,False,False,False,False
10159379569091597.jpg,False,False,False,False
10159380090946597.jpg,False,False,False,False
10159381533141597.jpg,False,False,False,False
10159382207704002.jpg,False,False,False,False
10159383682501597.jpg,False,False,False,False
10159385638816597.jpg,False,False,False,False
10159385696464002.jpg,False,False,False,Outdoors
10159388078359002.jpg,True,False,False,False
10159390522579002.jpg,False,False,False,False
10159393327899002.jpg,False,False,False,False
10159394674489002.jpg,False,False,False,False
10159395674774002.jpg,False,False,False,False
10159397076809002.jpg,False,False,False,False
10159397320664002.jpg,False,False,False,False
10159398316379002.jpg,False,False,False,False
10159399739644002.jpg,False,False,False,False
10159400789994002.jpg,False,False,False,False
10159401521109002.jpg,False,False,False,False
10159402273499002.jpg,False,False,False,Outdoors
10159404686374002.jpg,False,False,False,False
10159405413139002.png,False,False,False,False
10159406329484002.jpg,False,False,False,False
10159409346984002.jpg,True,False,False,False
10159410311674002.jpg,False,False,False,False
10159410908574002.jpg,False,False,False,False
10159411727334002.jpg,False,False,False,False
10159413144109002.png,True,False,False,False
10159413372409002.jpg,False,False,False,Outdoors
10159413914784002.jpg,False,False,False,False
10159415903749002.jpg,False,False,False,Outdoors
10159416138174002.jpg,True,False,False,False
10159416674054002.jpg,False,False,False,False
10159419016469002.jpg,False,False,Indoors,False
10159419545389002.jpg,True,False,False,False
10159420333429002.jpg,False,False,False,False
10159420801534002.jpg,False,False,False,False
10159420838509002.jpg,False,False,False,False
10159420980554002.jpg,True,False,False,False
10159421460829002.jpg,False,False,False,False
10159421515129002.jpg,False,False,False,False
10159421521524002.jpg,True,False,False,False
10159424472194002.jpg,False,False,False,False
10159435954559002.png,True,False,False,False
10159437672309002.jpg,False,False,False,False
10159438707709002.jpg,True,False,False,False
10159441312864002.jpg,False,False,False,False
10159443298259002.jpg,False,False,False,False
10159443508794002.jpg,False,False,False,False
10159449439749002.jpg,False,False,False,Outdoors
10159450925684002.jpg,False,False,Indoors,False
10159456196799002.jpg,False,False,False,False
10159457596244002.jpg,False,False,False,False
10159458917989002.jpg,False,False,False,False
10159460113289002.jpg,False,False,Indoors,False
10159462170524002.jpg,False,False,Indoors,False
10159465029074002.jpg,False,False,False,False
10160953905484852.jpg,True,False,False,Outdoors
10160964498524852.jpg,True,False,False,False
10161004013479852.jpg,False,False,Indoors,False
10161014779649852.jpg,False,False,False,False
10161031270054852.jpg,True,False,False,False
10161034536754852.jpg,False,False,False,False
10161054636509852.jpg,False,False,False,False
10161065318039852.jpg,True,False,False,False
10161071549179852.jpg,True,False,False,False
10161078935499852.jpg,True,True,False,False
10161088836724852.jpg,False,False,False,False
10161108493069852.jpg,True,False,False,False
10161120970154852.jpg,True,False,False,False
10161139503519852.jpg,True,False,False,False
10161151708559852.jpg,True,False,False,False
10161165370549852.jpg,False,False,False,False
10161168733534852.jpg,False,False,False,False
10161179454074852.jpg,False,False,Indoors,False
10161192427144852.jpg,True,False,False,False
10161196426249852.jpg,False,False,False,False
10161214691494852.jpg,True,False,False,False
10161242887429852.jpg,True,False,False,False
10161251732669852.jpg,False,False,False,False
10161257166619852.jpg,True,False,False,False
10161272691414852.jpg,False,True,False,Outdoors
10161281386824852.jpg,True,False,False,False
10161288540209852.jpg,False,False,False,False
10161294954129852.jpg,True,True,False,False
10161321688424852.jpg,True,False,False,False
10161336226069852.jpg,True,False,False,False
10161343156874852.jpg,True,False,False,False
10161365215769852.jpg,True,False,False,False
10161369148234852.jpg,True,False,False,False
10161371649554852.jpg,False,False,False,False
10161388842409852.jpg,False,False,False,False
10161399002519852.jpg,True,False,False,False
10161405290119852.jpg,False,False,False,False
10161409502799852.jpg,False,False,False,False
10161422426739852.jpg,False,False,False,False
10161428532594852.jpg,False,False,False,False
10161433217469852.jpg,False,False,False,False
10161445308794852.jpg,False,True,False,False
10161459204274852.jpg,True,False,False,False
10161465838914852.jpg,True,False,False,False
10161480074309852.jpg,False,False,False,False
10161493968594852.jpg,False,False,False,False
10161530159834852.jpg,True,False,False,False
10161533800739852.jpg,True,False,False,False
10161536789624852.jpg,True,False,False,False
10161543718859852.jpg,True,False,False,False
10161565302464852.jpg,True,False,False,False
10161569671859852.jpg,True,False,False,False
10161581067859852.jpg,True,False,False,False
10161592273664852.jpg,False,False,False,Outdoors
10161606002514852.jpg,True,False,False,False
10161614129429852.jpg,True,False,False,False
10161632421934852.jpg,True,False,False,False
10161634544914852.jpg,True,False,False,False
10161643491989852.jpg,True,False,False,False
10161646664789852.jpg,False,False,False,False
10161662403179852.jpg,False,False,False,False
10161682437219852.jpg,False,False,False,False
10161686760364852.jpg,True,False,False,False
10161689917874852.jpg,False,False,False,False
10161698912724852.jpg,False,False,False,False
10161707141739852.jpg,True,False,False,False
10161710895079852.jpg,True,False,False,False
10161736401939852.jpg,True,False,False,False
10161741019029852.jpg,False,False,False,False
10161748405914852.jpg,True,False,False,False
10161754398674852.jpg,True,False,False,False
10161762845184852.jpg,True,False,False,False
10161767655804852.jpg,True,False,False,False
10161793416279852.jpg,False,False,False,False
10161801436654852.jpg,True,False,False,False
10161822824664852.jpg,True,False,False,False
10161836932159852.jpg,True,False,False,False
10161840563129852.jpg,True,False,False,False
10161845063364852.jpg,True,False,False,False
1016185190498485.jpg,False,False,False,False
10161858972804852.jpg,False,False,False,False
10161862906854852.jpg,False,False,False,False
10161870962729852.jpg,True,False,False,False
10161881656529852.jpg,True,False,False,False
10161895904394852.jpg,False,False,False,False
10161916989309852.jpg,False,False,False,False
10161922262229852.jpg,True,False,False,False
10161932351394852.jpg,False,False,False,False
10161936416924852.jpg,True,False,False,False
10161974657324852.jpg,False,False,False,Outdoors
10161977064009852.jpg,True,False,False,False
10161984906759852.jpg,True,False,False,False
10161999078144852.jpg,True,False,False,False
10162019173449852.jpg,True,False,False,False
10162021659074852.jpg,True,False,False,False
10162043046084852.jpg,False,True,False,False
10162045966534852.jpg,False,False,False,Outdoors
10162058404219852.jpg,True,False,False,False
10162063565519852.jpg,True,False,False,False
10162070321834852.jpg,True,False,False,False
10162100732194852.png,True,False,False,False
10162112783189852.png,True,False,False,False
10162116506149852.jpg,True,False,False,False
10162119498434852.jpg,True,False,False,False
10162134454099852.png,True,False,False,False
10162137916314852.jpg,False,False,False,False
10162149401124852.jpg,True,False,False,False
10162156900094852.png,False,False,False,False
10162164517694852.png,False,False,False,False
10162168109224852.jpg,True,False,False,False
10162191440934852.png,False,False,False,False
10162200123289852.jpg,False,False,False,False
10162216499814852.jpg,True,False,False,False
10162234242044852.jpg,True,False,False,False
10162264142334852.jpg,True,False,False,False
1083431215392992.jpg,False,False,False,False
1164963253867826.jpg,False,True,False,Outdoors
1177054479325370.jpg,False,False,False,False
1179632839106162.jpg,False,False,False,False
1182341022139987.jpg,True,False,False,False
1200084243701194.jpg,False,False,False,False
1244311392654441.jpg,False,False,False,False
1254583554875900.jpg,False,False,False,False
1499769653549133.jpg,True,False,False,False
1670361106450011.jpg,True,False,False,False
1826061167546670.jpg,False,False,False,False
1878038662348506.jpg,False,False,False,False
1902299746589478.jpg,False,False,False,False
198081468575764.jpg,True,False,False,False
211477830544497.jpg,False,False,False,False
2124236077718133.png,True,False,False,False
217539406629970.jpg,True,False,False,False
2408791426090222.jpg,False,False,False,False
2643019089294596.jpg,False,False,False,False
2692923104300871.png,True,False,False,False
2702064866720028.png,True,False,False,False
2796041280663459.jpg,False,False,False,False
2801462590174122.jpg,False,False,False,False
2809833202563836.jpg,False,False,False,False
283787086671868.jpg,True,False,False,False
2841354372631922.jpg,False,False,False,Outdoors
2866644310290605.jpg,False,False,False,False
2872601036361599.jpg,False,False,False,False
287304456354676.png,True,False,False,False
2874541359500900.jpg,True,False,False,False
2909318586023177.jpg,False,False,False,False
2956095584678810.jpg,False,False,Indoors,False
296822182035025.png,True,False,False,False
3065716930131628.jpg,False,False,False,False
3065729163463738.jpg,False,False,False,False
3086990618004259.jpg,False,False,False,False
3087339437969377.jpg,False,True,False,False
3087410561295598.jpg,False,False,False,False
3092017537501567.jpg,False,False,False,False
3098326746913020.jpg,False,False,False,False
3105982262771761.jpg,False,True,False,False
3105996159437038.jpg,False,False,False,False
3111958458840808.jpg,False,False,False,False
3115074848529169.jpg,False,False,False,False
3127161823987138.jpg,False,False,False,Outdoors
3127264817310172.jpg,False,False,False,False
3127353843967936.jpg,False,False,False,False
3139012796199410.jpg,False,False,False,False
3143300619103961.jpg,False,False,False,False
3146470662126887.jpg,False,False,False,False
3147928141910506.jpg,False,True,False,False
3152330888136898.jpg,False,False,Indoors,False
3152829368087050.jpg,False,False,False,False
3165749760127450.jpg,True,False,False,False
3166778076692179.jpg,False,False,False,False
3167976749905645.jpg,False,False,False,False
3170473666322620.jpg,True,False,False,False
3172879266139880.jpg,False,False,False,False
3173866932649960.jpg,False,False,False,False
3179932812043372.jpg,False,False,False,False
3188515701185083.jpg,False,False,False,False
3188555841181069.jpg,False,False,False,False
3210662368970416.jpg,False,False,False,False
3222745157762137.jpg,False,False,False,False
3230298897005281.jpg,False,False,False,False
3231742540195732.jpg,False,False,False,False
3240574762645843.jpg,False,False,False,False
3251421308237776.jpg,False,False,False,False
